Date Time,Open,High,Low,Close,Volume,Adj Close
2022-08-19 15:00:00,1691.6,1702.5,1687.0,1697.7,104111853.9886,1697.7
2022-08-19 16:00:00,1697.7,1725.5,1693.6,1717.8,192184783.3578,1717.8
2022-08-19 17:00:00,1717.9,1725.6,1702.4,1706.3,92404492.1504,1706.3
2022-08-19 18:00:00,1706.3,1707.8,1689.3,1699.5,89888178.4665,1699.5
2022-08-19 19:00:00,1699.5,1711.6,1676.4,1700.8,131369991.845,1700.8
2022-08-19 20:00:00,1700.8,1705.9,1678.0,1686.0,104775308.8531,1686.0
2022-08-19 21:00:00,1686.0,1690.0,1620.0,1647.5,209663907.9988,1647.5
2022-08-19 22:00:00,1647.4,1665.0,1608.9,1620.1,307044581.4731,1620.1
2022-08-19 23:00:00,1620.1,1629.6,1603.0,1609.0,264522757.163,1609.0
2022-08-20 00:00:00,1608.9,1639.8,1607.3,1624.6,193022398.2416,1624.6
2022-08-20 01:00:00,1624.6,1633.5,1615.2,1617.5,73818028.105,1617.5
2022-08-20 02:00:00,1617.5,1636.5,1617.1,1628.4,69021065.0861,1628.4
2022-08-20 03:00:00,1628.4,1633.8,1621.6,1627.6,61182745.0725,1627.6
2022-08-20 04:00:00,1627.6,1653.0,1624.8,1647.1,85279817.4216,1647.1
2022-08-20 05:00:00,1647.1,1648.8,1628.7,1634.5,106132765.6636,1634.5
2022-08-20 06:00:00,1634.5,1652.1,1631.7,1650.5,68598867.5492,1650.5
2022-08-20 07:00:00,1650.5,1656.6,1643.5,1647.0,63631339.5803,1647.0
2022-08-20 08:00:00,1647.0,1649.3,1635.9,1636.6,43817252.2415,1636.6
2022-08-20 09:00:00,1636.6,1637.7,1627.6,1634.9,41329559.6389,1634.9
2022-08-20 10:00:00,1634.9,1635.3,1616.0,1631.4,64608723.2067,1631.4
2022-08-20 11:00:00,1631.3,1637.0,1628.2,1630.7,41559738.9312,1630.7
2022-08-20 12:00:00,1630.7,1636.0,1624.2,1626.6,52172930.6396,1626.6
2022-08-20 13:00:00,1626.6,1639.5,1623.7,1635.6,47060508.8836,1635.6
2022-08-20 14:00:00,1635.6,1643.4,1629.4,1633.3,43947324.0904,1633.3
2022-08-20 15:00:00,1633.3,1637.3,1625.4,1634.5,51744515.503,1634.5
2022-08-20 16:00:00,1634.5,1639.4,1615.0,1618.1,76041693.2344,1618.1
2022-08-20 17:00:00,1618.1,1631.6,1604.7,1615.8,144157200.4028,1615.8
2022-08-20 18:00:00,1615.8,1622.9,1576.0,1579.2,277042327.3851,1579.2
2022-08-20 19:00:00,1579.2,1583.9,1550.0,1563.9,253381370.0754,1563.9
2022-08-20 20:00:00,1563.9,1584.5,1528.3,1531.8,232723147.4723,1531.8
2022-08-20 21:00:00,1531.8,1571.3,1521.0,1568.4,214764879.9617,1568.4
2022-08-20 22:00:00,1568.4,1590.4,1564.2,1572.9,137399079.5925,1572.9
2022-08-20 23:00:00,1572.9,1585.2,1565.3,1575.1,80017062.7604,1575.1
2022-08-21 00:00:00,1575.1,1595.3,1572.5,1576.1,93945008.8538,1576.1
2022-08-21 01:00:00,1576.1,1597.6,1575.5,1593.8,59414084.5584,1593.8
2022-08-21 02:00:00,1593.8,1604.0,1586.0,1594.0,59923515.9715,1594.0
2022-08-21 03:00:00,1594.0,1595.0,1580.3,1584.7,59729612.803,1584.7
2022-08-21 04:00:00,1584.7,1594.6,1580.9,1582.8,48974311.9048,1582.8
2022-08-21 05:00:00,1582.8,1589.2,1576.4,1586.4,46679257.9175,1586.4
2022-08-21 06:00:00,1586.4,1587.9,1566.2,1570.9,86326046.2255,1570.9
2022-08-21 07:00:00,1570.9,1586.0,1561.6,1584.5,70393007.1678,1584.5
2022-08-21 08:00:00,1584.5,1619.6,1583.9,1601.4,239390446.911,1601.4
2022-08-21 09:00:00,1601.7,1627.1,1597.8,1616.6,120424202.0881,1616.6
2022-08-21 10:00:00,1616.6,1630.0,1610.7,1619.2,115273229.992,1619.2
2022-08-21 11:00:00,1619.2,1630.0,1615.5,1626.2,56371956.0101,1626.2
2022-08-21 12:00:00,1626.2,1640.0,1623.1,1623.6,104095877.7477,1623.6
2022-08-21 13:00:00,1623.6,1625.9,1611.0,1612.6,80349581.0113,1612.6
2022-08-21 14:00:00,1612.6,1621.1,1601.0,1617.0,107824124.4117,1617.0
2022-08-21 15:00:00,1616.9,1622.6,1610.6,1620.6,42248019.9413,1620.6
2022-08-21 16:00:00,1620.6,1634.5,1609.0,1623.0,82852647.1065,1623.0
2022-08-21 17:00:00,1623.0,1631.4,1615.9,1620.0,53191127.1915,1620.0
2022-08-21 18:00:00,1620.0,1626.1,1612.0,1623.5,44725479.4334,1623.5
2022-08-21 19:00:00,1623.5,1627.9,1616.8,1623.2,42288480.7025,1623.2
2022-08-21 20:00:00,1623.2,1640.0,1612.6,1615.5,126475352.8768,1615.5
2022-08-21 21:00:00,1615.5,1647.1,1615.4,1620.5,131967523.2375,1620.5
2022-08-21 22:00:00,1620.3,1630.0,1577.6,1618.1,223335656.1252,1618.1
2022-08-21 23:00:00,1618.1,1631.5,1614.0,1617.4,57419439.0066,1617.4
2022-08-22 00:00:00,1617.4,1621.3,1600.2,1609.5,142159223.3998,1609.5
2022-08-22 01:00:00,1609.5,1630.8,1592.4,1605.6,181181429.0633,1605.6
2022-08-22 02:00:00,1605.6,1611.1,1596.2,1606.4,75406849.4012,1606.4
2022-08-22 03:00:00,1606.4,1609.7,1593.5,1594.2,55032885.1157,1594.2
2022-08-22 04:00:00,1594.1,1609.0,1584.1,1606.9,81408675.8748,1606.9
2022-08-22 05:00:00,1606.9,1609.8,1599.0,1603.5,49394477.6589,1603.5
2022-08-22 06:00:00,1603.5,1603.5,1575.0,1583.9,127538758.4499,1583.9
2022-08-22 07:00:00,1583.9,1589.0,1547.2,1555.6,212151914.5487,1555.6
2022-08-22 08:00:00,1555.6,1563.8,1527.8,1562.2,342512905.7688,1562.2
2022-08-22 09:00:00,1562.2,1572.3,1550.1,1563.1,133536043.0376,1563.1
2022-08-22 10:00:00,1563.1,1578.8,1556.2,1572.6,117418948.5168,1572.6
2022-08-22 11:00:00,1572.6,1580.2,1562.9,1567.3,85874702.3851,1567.3
2022-08-22 12:00:00,1567.3,1577.8,1553.0,1561.0,116688148.1407,1561.0
2022-08-22 13:00:00,1561.0,1575.6,1548.0,1566.2,191376083.5638,1566.2
2022-08-22 14:00:00,1566.2,1580.0,1556.2,1561.4,176128802.999,1561.4
2022-08-22 15:00:00,1561.4,1595.5,1560.5,1589.3,177093527.4577,1589.3
2022-08-22 16:00:00,1589.3,1600.1,1575.0,1581.3,107198745.3065,1581.3
2022-08-22 17:00:00,1581.3,1583.1,1568.0,1573.8,58885537.2282,1573.8
2022-08-22 18:00:00,1573.8,1574.9,1548.4,1557.7,119826769.7471,1557.7
2022-08-22 19:00:00,1557.7,1567.6,1555.5,1567.0,78277323.1977,1567.0
2022-08-22 20:00:00,1567.0,1587.6,1565.7,1579.0,111548571.8008,1579.0
2022-08-22 21:00:00,1579.0,1581.2,1564.0,1571.9,42548827.556,1571.9
2022-08-22 22:00:00,1571.9,1591.9,1567.8,1587.0,73065917.4982,1587.0
2022-08-22 23:00:00,1587.0,1629.0,1585.5,1624.6,133411004.2525,1624.6
2022-08-23 00:00:00,1624.6,1636.0,1614.6,1620.3,134339786.5065,1620.3
2022-08-23 01:00:00,1620.3,1638.3,1620.3,1623.5,100142856.3031,1623.5
2022-08-23 02:00:00,1623.5,1629.8,1617.4,1626.2,64506392.9684,1626.2
2022-08-23 03:00:00,1626.2,1632.5,1607.1,1609.3,76055487.3254,1609.3
2022-08-23 04:00:00,1609.3,1617.8,1607.4,1610.0,49715083.6641,1610.0
2022-08-23 05:00:00,1610.0,1612.7,1568.8,1570.2,167596578.418,1570.2
2022-08-23 06:00:00,1570.2,1578.5,1562.6,1573.1,141250517.2199,1573.1
2022-08-23 07:00:00,1573.2,1606.3,1571.3,1602.2,173670944.2118,1602.2
2022-08-23 08:00:00,1602.2,1617.7,1600.4,1608.8,156610379.8041,1608.8
2022-08-23 09:00:00,1608.8,1624.0,1587.7,1610.6,165763787.1832,1610.6
2022-08-23 10:00:00,1610.6,1614.9,1596.3,1608.1,81331537.5742,1608.1
2022-08-23 11:00:00,1608.1,1623.8,1598.6,1619.9,88272637.0819,1619.9
2022-08-23 12:00:00,1619.9,1627.3,1608.7,1610.7,116019941.0349,1610.7
2022-08-23 13:00:00,1610.7,1637.9,1606.1,1635.9,281943068.8474,1635.9
2022-08-23 14:00:00,1635.9,1653.6,1628.0,1631.8,282539099.9065,1631.8
2022-08-23 15:00:00,1631.8,1647.3,1623.5,1640.0,142069542.4945,1640.0
2022-08-23 16:00:00,1640.0,1641.0,1624.2,1637.9,99226172.2007,1637.9
2022-08-23 17:00:00,1637.9,1645.4,1632.9,1633.6,68578614.964,1633.6
2022-08-23 18:00:00,1633.6,1673.0,1629.7,1656.4,158898005.2368,1656.4
2022-08-23 19:00:00,1656.4,1660.7,1645.6,1650.2,93901188.428,1650.2
2022-08-23 20:00:00,1650.3,1663.5,1641.3,1646.5,95043896.6176,1646.5
2022-08-23 21:00:00,1646.5,1651.2,1640.8,1648.1,28905830.2342,1648.1
2022-08-23 22:00:00,1648.1,1661.4,1645.2,1653.4,62467396.374,1653.4
2022-08-23 23:00:00,1653.4,1673.0,1650.3,1664.6,69330525.807,1664.6
2022-08-24 00:00:00,1664.6,1665.8,1631.6,1640.1,129478793.479,1640.1
2022-08-24 01:00:00,1640.1,1643.0,1609.8,1622.4,196816032.8915,1622.4
2022-08-24 02:00:00,1622.4,1633.5,1606.0,1611.4,117792696.5931,1611.4
2022-08-24 03:00:00,1611.4,1617.4,1604.0,1613.9,106327448.8202,1613.9
2022-08-24 04:00:00,1614.0,1626.1,1609.9,1623.0,86076526.8757,1623.0
2022-08-24 05:00:00,1623.0,1647.9,1620.6,1637.5,123613607.8382,1637.5
2022-08-24 06:00:00,1637.5,1648.0,1630.9,1645.0,75464625.8463,1645.0
2022-08-24 07:00:00,1645.0,1649.7,1620.5,1626.9,128288946.2267,1626.9
2022-08-24 08:00:00,1626.9,1644.6,1626.0,1634.1,67707117.3578,1634.1
2022-08-24 09:00:00,1634.1,1642.6,1632.8,1635.5,42372621.6097,1635.5
2022-08-24 10:00:00,1635.5,1644.9,1626.7,1629.6,60394713.3952,1629.6
2022-08-24 11:00:00,1629.6,1655.0,1627.3,1651.7,119168238.7776,1651.7
2022-08-24 12:00:00,1651.8,1661.2,1645.9,1657.8,122159717.0035,1657.8
2022-08-24 13:00:00,1657.8,1661.0,1643.3,1648.9,129705759.9429,1648.9
2022-08-24 14:00:00,1648.9,1663.8,1642.3,1648.3,193555792.2914,1648.3
2022-08-24 15:00:00,1648.3,1688.0,1646.3,1683.8,231120250.7676,1683.8
2022-08-24 16:00:00,1684.1,1693.9,1673.0,1677.4,155027635.162,1677.4
2022-08-24 17:00:00,1677.4,1680.9,1663.1,1668.1,111423817.288,1668.1
2022-08-24 18:00:00,1668.1,1676.0,1665.0,1668.1,53312862.075,1668.1
2022-08-24 19:00:00,1668.1,1690.9,1667.6,1678.3,121938369.67,1678.3
2022-08-24 20:00:00,1678.3,1686.4,1673.8,1682.8,48001369.0988,1682.8
2022-08-24 21:00:00,1682.8,1683.9,1668.3,1670.4,40053338.745,1670.4
2022-08-24 22:00:00,1670.4,1677.1,1656.6,1660.1,88882129.1316,1660.1
2022-08-24 23:00:00,1660.1,1667.8,1651.3,1656.1,57530589.3931,1656.1
2022-08-25 00:00:00,1656.1,1672.0,1653.5,1668.0,92091710.2958,1668.0
2022-08-25 01:00:00,1668.0,1684.9,1664.4,1675.0,73699179.6121,1675.0
2022-08-25 02:00:00,1675.0,1678.3,1671.2,1676.6,30785427.997,1676.6
2022-08-25 03:00:00,1676.6,1683.6,1664.0,1669.4,53858113.5957,1669.4
2022-08-25 04:00:00,1669.4,1679.1,1668.8,1676.3,37016470.7492,1676.3
2022-08-25 05:00:00,1676.3,1681.3,1672.4,1680.5,41116668.8303,1680.5
2022-08-25 06:00:00,1680.5,1707.8,1677.6,1702.1,194598771.9619,1702.1
2022-08-25 07:00:00,1702.1,1712.0,1697.2,1708.5,121930991.6705,1708.5
2022-08-25 08:00:00,1708.5,1716.8,1704.5,1708.9,108949433.5234,1708.9
2022-08-25 09:00:00,1708.9,1712.0,1698.2,1705.1,100422191.0664,1705.1
2022-08-25 10:00:00,1705.1,1706.4,1693.7,1693.7,58982526.0309,1693.7
2022-08-25 11:00:00,1693.7,1713.4,1693.3,1709.9,64752458.2853,1709.9
2022-08-25 12:00:00,1709.9,1717.3,1699.2,1704.6,128293022.2632,1704.6
2022-08-25 13:00:00,1704.6,1712.0,1696.1,1709.1,118174026.0224,1709.1
2022-08-25 14:00:00,1709.1,1722.2,1703.9,1709.0,172895417.3072,1709.0
2022-08-25 15:00:00,1709.0,1714.1,1688.0,1701.0,164977299.9776,1701.0
2022-08-25 16:00:00,1700.5,1705.4,1689.1,1695.1,121694473.8777,1695.1
2022-08-25 17:00:00,1695.1,1712.8,1693.5,1705.1,97809278.238,1705.1
2022-08-25 18:00:00,1705.1,1708.9,1695.0,1702.6,48858339.6467,1702.6
2022-08-25 19:00:00,1702.6,1712.0,1699.1,1707.1,57405062.4944,1707.1
2022-08-25 20:00:00,1707.1,1712.8,1700.1,1708.2,56594130.7809,1708.2
2022-08-25 21:00:00,1708.2,1711.4,1695.9,1701.0,39296939.679,1701.0
2022-08-25 22:00:00,1701.0,1704.4,1692.5,1694.1,55379299.4175,1694.1
2022-08-25 23:00:00,1694.0,1698.4,1682.0,1695.0,75486582.5137,1695.0
2022-08-26 00:00:00,1695.0,1695.1,1671.6,1674.8,129016902.5489,1674.8
2022-08-26 01:00:00,1674.8,1686.0,1671.3,1684.1,70206370.3021,1684.1
2022-08-26 02:00:00,1684.1,1690.7,1681.7,1690.3,43653208.9879,1690.3
2022-08-26 03:00:00,1690.3,1691.2,1684.4,1687.0,32080454.6603,1687.0
2022-08-26 04:00:00,1687.0,1687.5,1676.0,1682.2,59590176.1843,1682.2
2022-08-26 05:00:00,1682.2,1683.7,1654.7,1660.9,173124270.1322,1660.9
2022-08-26 06:00:00,1660.9,1665.4,1657.0,1659.1,58933927.7347,1659.1
2022-08-26 07:00:00,1659.1,1662.2,1639.1,1660.2,130364000.5451,1660.2
2022-08-26 08:00:00,1660.2,1667.0,1652.1,1659.1,65587283.6502,1659.1
2022-08-26 09:00:00,1659.1,1664.7,1656.6,1660.4,44275784.1082,1660.4
2022-08-26 10:00:00,1660.4,1661.3,1646.8,1649.6,75184916.9648,1649.6
2022-08-26 11:00:00,1649.6,1651.9,1620.0,1629.1,205286103.4882,1629.1
2022-08-26 12:00:00,1629.1,1685.9,1624.0,1681.1,373704943.1718,1681.1
2022-08-26 13:00:00,1681.1,1708.3,1673.2,1690.7,376362287.5399,1690.7
2022-08-26 14:00:00,1690.7,1705.1,1631.0,1634.8,869962538.5867,1634.8
2022-08-26 15:00:00,1634.3,1634.7,1581.1,1592.7,653155797.1957,1592.7
2022-08-26 16:00:00,1592.7,1599.0,1560.2,1580.0,272837308.2651,1580.0
2022-08-26 17:00:00,1580.0,1585.0,1565.2,1567.6,111929330.8991,1567.6
2022-08-26 18:00:00,1567.6,1569.8,1536.7,1558.6,224814723.109,1558.6
2022-08-26 19:00:00,1558.6,1564.0,1552.3,1559.2,111274278.9085,1559.2
2022-08-26 20:00:00,1559.2,1567.9,1551.5,1555.7,118601571.9939,1555.7
2022-08-26 21:00:00,1555.7,1560.4,1542.5,1555.6,68059394.2884,1555.6
2022-08-26 22:00:00,1555.6,1560.6,1542.9,1548.5,71474785.9144,1548.5
2022-08-26 23:00:00,1548.5,1550.6,1485.5,1507.5,427291646.8767,1507.5
2022-08-27 00:00:00,1507.5,1519.0,1493.7,1514.0,154868588.5169,1514.0
2022-08-27 01:00:00,1514.0,1517.6,1506.5,1508.6,57745233.2812,1508.6
2022-08-27 02:00:00,1508.6,1510.9,1482.0,1497.9,177032611.763,1497.9
2022-08-27 03:00:00,1497.9,1504.7,1490.0,1500.9,77326009.7605,1500.9
2022-08-27 04:00:00,1500.9,1503.5,1490.6,1492.6,70494462.9759,1492.6
2022-08-27 05:00:00,1492.6,1494.6,1469.2,1488.2,259246592.329,1488.2
2022-08-27 06:00:00,1488.2,1506.0,1484.6,1498.8,98491440.0011,1498.8
2022-08-27 07:00:00,1498.8,1509.0,1486.8,1507.5,84620282.7875,1507.5
2022-08-27 08:00:00,1507.5,1508.9,1497.8,1501.3,57862370.5103,1501.3
2022-08-27 09:00:00,1501.3,1505.2,1494.1,1498.6,55128268.8698,1498.6
2022-08-27 10:00:00,1498.6,1511.3,1497.5,1502.6,65667368.6065,1502.6
2022-08-27 11:00:00,1502.6,1509.6,1495.9,1504.8,100748703.3662,1504.8
2022-08-27 12:00:00,1504.8,1508.3,1499.9,1502.2,34729254.2267,1502.2
2022-08-27 13:00:00,1502.2,1505.8,1487.0,1499.2,83884907.6104,1499.2
2022-08-27 14:00:00,1499.2,1502.8,1488.1,1489.2,86257862.9832,1489.2
2022-08-27 15:00:00,1489.3,1491.2,1453.0,1469.1,327991820.2116,1469.1
2022-08-27 16:00:00,1469.1,1471.8,1446.0,1468.5,210105304.2044,1468.5
2022-08-27 17:00:00,1468.5,1483.6,1463.4,1472.1,92790923.9115,1472.1
2022-08-27 18:00:00,1472.1,1477.1,1465.4,1468.2,54298322.1336,1468.2
2022-08-27 19:00:00,1468.2,1483.2,1465.7,1478.6,55966921.3353,1478.6
2022-08-27 20:00:00,1478.6,1482.1,1472.1,1480.3,46821784.4017,1480.3
2022-08-27 21:00:00,1480.3,1482.0,1453.8,1461.4,65040559.0977,1461.4
2022-08-27 22:00:00,1461.4,1498.7,1457.0,1483.4,153617917.8561,1483.4
2022-08-27 23:00:00,1483.4,1498.0,1480.7,1490.2,64755728.3841,1490.2
2022-08-28 00:00:00,1490.2,1495.0,1475.9,1485.8,74440567.7558,1485.8
2022-08-28 01:00:00,1485.8,1498.7,1481.7,1493.1,66347757.1206,1493.1
2022-08-28 02:00:00,1493.1,1510.8,1492.5,1494.2,95451769.6816,1494.2
2022-08-28 03:00:00,1494.2,1499.7,1488.3,1490.5,44562306.7818,1490.5
